Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
0,0.025930417,0.025722666,0.025097802,0.025572891,0.023255418,0.025115839
0.0125,-0.124127161,-0.125525052,-0.126106433,-0.125523442,-0.127615448,-0.125779507
0.025,-0.242083091,-0.243084805,-0.243004281,-0.242812635,-0.243654913,-0.242927945
0.0375,-0.083589915,-0.084432193,-0.085438739,-0.084126203,-0.08510054,-0.084537518
0.05,0.229441419,0.229806998,0.228587867,0.229639508,0.228816555,0.229258469
0.0625,0.556011015,0.556083486,0.555168734,0.556537642,0.555207385,0.555801652
0.075,0.805028567,0.80670508,0.806197778,0.806468339,0.805661487,0.80601225
0.0875,0.944168011,0.944883067,0.944973254,0.945443516,0.945367823,0.944967134
0.1,0.974259945,0.975462978,0.975348634,0.975826948,0.975343803,0.975248462
0.1125,0.918173162,0.91790099,0.918601551,0.918521027,0.918570952,0.918353536
0.125,0.801438799,0.801815652,0.802169958,0.801999247,0.801256814,0.801736094
0.1375,0.650953696,0.651142122,0.651890996,0.651549574,0.651762157,0.651459709
0.15,0.488452994,0.48874127,0.488498088,0.489422503,0.488274231,0.488677817
0.1625,0.328266743,0.328002625,0.328112137,0.328400413,0.328650037,0.328286391
0.175,0.180357316,0.17999657,0.17993054,0.180795366,0.180072262,0.180230411
0.1875,0.049514214,0.050343609,0.050298515,0.050058554,0.050324283,0.050107835
0.2,-0.07576462,-0.075099494,-0.074695265,-0.075961098,-0.07525571,-0.075355237
0.2125,-0.032793939,-0.033003301,-0.031421815,-0.033924492,-0.032206116,-0.032669933
0.225,0.014030616,0.012801824,0.014167506,0.013120698,0.013760056,0.01357614
0.2375,-0.193472556,-0.194216595,-0.193458062,-0.19379304,-0.192776831,-0.193543417
0.25,-0.540560091,-0.54137499,-0.541091546,-0.540584248,-0.541209111,-0.540963997
0.2625,-0.891246908,-0.890422346,-0.890654254,-0.891306496,-0.891095524,-0.890945106
0.275,-1.157219733,-1.156685056,-1.156944342,-1.157227786,-1.1585371,-1.157322804
0.2875,-1.307459222,-1.30619822,-1.305636165,-1.306386646,-1.306455896,-1.30642723
0.3,-1.342380746,-1.341876667,-1.341731725,-1.341968465,-1.342474154,-1.342086351
0.3125,-1.287296085,-1.286186469,-1.286945002,-1.286864478,-1.287383051,-1.286935017
