Time (ms),Iteration 1,Iteration 2,AVG
0.725,0.128736727,0.127991077,0.128363902
0.7375,0.125184017,0.124306308,0.124745162
0.75,0.122099956,0.120059483,0.12107972
0.7625,0.117569688,0.116806322,0.117188005
0.775,0.114743303,0.113802785,0.114273044
0.7875,0.111388682,0.1114837,0.111436191
0.8,0.108257917,0.108860235,0.108559076
0.8125,0.104769626,0.105599022,0.105184324
0.825,0.102215412,0.102371628,0.10229352
0.8375,0.098624051,0.099103973,0.098864012
0.85,0.095552875,0.096208338,0.095880606
0.8625,0.092612146,0.093520454,0.0930663
0.875,0.090700512,0.091262568,0.09098154
0.8875,0.087709859,0.088895169,0.088302514
0.9,0.08480295,0.086136424,0.085469687
0.9125,0.082607872,0.083252062,0.082929967
0.925,0.080171223,0.08063504,0.080403131
0.9375,0.078549474,0.077749068,0.078149271
0.95,0.076542822,0.075582978,0.0760629
0.9625,0.074753583,0.073672954,0.074213269
0.975,0.072118846,0.071473045,0.071795945
0.9875,0.069814255,0.069637103,0.069725679
1,0.066928284,0.067512886,0.067220585
1.0125,0.06464624,0.065892748,0.065269494
1.025,0.062481761,0.063760478,0.06312112
1.0375,0.061009787,0.061304504,0.061157145
1.05,0.059235043,0.058995082,0.059115062
1.0625,0.057669661,0.057355618,0.05751264
1.075,0.055985104,0.056398996,0.05619205
1.0875,0.054150772,0.055060691,0.054605732
1.1,0.052814078,0.053963957,0.053389018
1.1125,0.052446889,0.052274569,0.052360729
1.125,0.050142299,0.050912107,0.050527203
1.1375,0.049039124,0.048642947,0.048841035
1.15,0.04773947,0.046339968,0.047039719
1.1625,0.047024419,0.044301106,0.045662763
1.175,0.045214245,0.042875835,0.04404504
1.1875,0.044086913,0.041767828,0.042927371
1.2,0.042798533,0.041131691,0.041965112
1.2125,0.041371651,0.040158964,0.040765308
1.225,0.040139638,0.039278034,0.039708836
1.2375,0.038767513,0.038648338,0.038707926
1.25,0.037804449,0.037545163,0.037674806
1.2625,0.03668839,0.036796292,0.036742341
1.275,0.036422661,0.035404841,0.035913751
1.2875,0.035048926,0.03475743,0.034903178
1.3,0.034805744,0.034256572,0.034531158
1.3125,0.033966687,0.032906994,0.03343684
1.325,0.033032611,0.032311118,0.032671865
1.3375,0.031286856,0.032038948,0.031662902
1.35,0.030425252,0.031575131,0.031000192
1.3625,0.029365559,0.030111209,0.029738384
1.375,0.029573311,0.030079,0.029826155
1.3875,0.02916425,0.029339792,0.029252021
1.4,0.029824545,0.029070842,0.029447694
1.4125,0.02858609,0.028495903,0.028540996
1.425,0.027951562,0.028468525,0.028210044
1.4375,0.026687339,0.028273657,0.027480498
1.45,0.026442547,0.02821568,0.027329114
1.4625,0.025753264,0.027901638,0.026827451
1.475,0.025927195,0.02723007,0.026578632
1.4875,0.025543902,0.026371686,0.025957794
1.5,0.025355476,0.025787084,0.02557128
1.5125,0.024516419,0.025194429,0.024855424
1.525,0.024321551,0.024674245,0.024497898
1.5375,0.023699908,0.024424622,0.024062265
1.55,0.023949532,0.024683908,0.02431672
1.5625,0.023236091,0.024489041,0.023862566
1.575,0.023297289,0.023780432,0.023538861
1.5875,0.022546808,0.022709466,0.022628137
1.6,0.021967037,0.022052392,0.022009715
1.6125,0.021862356,0.021311574,0.021586965
1.625,0.020847757,0.021047456,0.020947606
1.6375,0.020527272,0.02021484,0.020371056
1.65,0.019837989,0.020427423,0.020132706
1.6625,0.019627017,0.020615848,0.020121433
1.675,0.018849157,0.019866978,0.019358067
1.6875,0.01923245,0.019589976,0.019411213
1.7,0.018343468,0.018762192,0.01855283
1.7125,0.018533504,0.018182421,0.018357962
1.725,0.018006879,0.017533399,0.017770139
1.7375,0.018456201,0.017720214,0.018088208
1.75,0.018056804,0.017990774,0.018023789
1.7625,0.018631743,0.018198525,0.018415134
1.775,0.018048751,0.017878041,0.017963396
1.7875,0.0175028,0.018385341,0.01794407
1.8,0.016816738,0.017850663,0.0173337
1.8125,0.016623481,0.017361079,0.01699228
1.825,0.016631533,0.016845727,0.01673863
1.8375,0.017448044,0.015987343,0.016717694
1.85,0.017425497,0.016122623,0.01677406
1.8625,0.018122833,0.01631588,0.017219357
1.875,0.017633249,0.015787645,0.016710447
1.8875,0.017253177,0.015206263,0.01622972
1.9,0.016863442,0.015106414,0.015984928
1.9125,0.017409393,0.015449445,0.016429419
1.925,0.017220967,0.01573933,0.016480149
1.9375,0.016742656,0.015898767,0.016320712
1.95,0.016428614,0.016283671,0.016356142
1.9625,0.016183821,0.015864947,0.016024384
1.975,0.016236967,0.015757045,0.015997006
1.9875,0.015660417,0.015757045,0.015708731
2,0.015861726,0.01607914,0.015970433
2.0125,0.015893936,0.016108129,0.016001032
2.025,0.016174159,0.016193484,0.016183821
2.0375,0.015513864,0.016207978,0.015860921
2.05,0.015893936,0.016261124,0.01607753
2.0625,0.015344764,0.017325648,0.016335206
2.075,0.015784423,0.017510853,0.016647638
2.0875,0.015742551,0.017340142,0.016541347
2.1,0.016056594,0.01773793,0.016897262
2.1125,0.015715173,0.017014826,0.016365
2.125,0.01597768,0.016795802,0.016386741
2.1375,0.014979186,0.015499369,0.015239278
2.15,0.014792371,0.015455887,0.015124129
2.1625,0.014513759,0.01475694,0.01463535
2.175,0.014173948,0.014496044,0.014334996
2.1875,0.014632934,0.01380676,0.014219847
2.2,0.015281955,0.014215821,0.014748888
2.2125,0.015402741,0.014402636,0.014902688
2.225,0.015283566,0.014217431,0.014750499
2.2375,0.014802034,0.01367148,0.014236757
2.25,0.014175559,0.013644102,0.013909831
2.2625,0.013853464,0.014161065,0.014007264
2.275,0.01370369,0.014494433,0.014099061
2.2875,0.013919494,0.014064436,0.013991965
2.3,0.014020953,0.014396194,0.014208574
2.3125,0.014317281,0.014908325,0.014612803
2.325,0.013753615,0.015166001,0.014459808
2.3375,0.013652155,0.013579683,0.013615919
2.35,0.012909726,0.012186622,0.012548174
2.3625,0.012837254,0.011643892,0.012240573
2.375,0.013028901,0.011495729,0.012262315
2.3875,0.013582904,0.011392658,0.012487781
2.4,0.013653765,0.012118983,0.012886374
2.4125,0.013990354,0.012032017,0.013011186
2.425,0.013193169,0.012392763,0.012792966
2.4375,0.012809876,0.013141634,0.012975755
2.45,0.012336397,0.0128904,0.012613398
2.4625,0.012565084,0.013479834,0.013022459
2.475,0.012581189,0.013381595,0.012981392
2.4875,0.012935493,0.01319478,0.013065136
2.5,0.013144855,0.012445909,0.012795382
2.5125,0.013813202,0.012885569,0.013349385
2.525,0.01394204,0.013251146,0.013596593
2.5375,0.013740731,0.013695637,0.013718184
2.55,0.013392868,0.01461844,0.014005654
2.5625,0.013449235,0.015048436,0.014248836
2.575,0.014141739,0.015451055,0.014796397
2.5875,0.014215821,0.014632934,0.014424377
2.6,0.014270577,0.014107919,0.014189248
2.6125,0.013111035,0.014323723,0.013717379
2.625,0.013225379,0.014583009,0.013904194
2.6375,0.012462014,0.014323723,0.013392868
2.65,0.012969313,0.014033837,0.013501575
2.6625,0.012645608,0.014161065,0.013403336
2.675,0.013415415,0.013900168,0.013657791
2.6875,0.013225379,0.014320502,0.01377294
2.7,0.014455782,0.014310839,0.01438331
2.7125,0.01438331,0.014785929,0.01458462
2.725,0.014882557,0.014431624,0.014657091
2.7375,0.013631218,0.014459003,0.01404511
2.75,0.013383205,0.013859906,0.013621556
2.7625,0.013054668,0.013903389,0.013479029
2.775,0.013302682,0.0145508,0.013926741
2.7875,0.012956429,0.014265745,0.013611087
2.8,0.013586125,0.01370208,0.013644102
2.8125,0.01366987,0.013473392,0.013571631
2.825,0.014075709,0.013710132,0.013892921
2.8375,0.014669975,0.013980692,0.014325333
2.85,0.014658701,0.014135297,0.014396999
2.8625,0.014035448,0.014133687,0.014084567
2.875,0.013769719,0.013682754,0.013726236
2.8875,0.013714963,0.01289201,0.013303487
2.9,0.013281745,0.012378269,0.012830007
2.9125,0.013096541,0.012378269,0.012737405
2.925,0.012318681,0.0120755,0.01219709
2.9375,0.013049837,0.012199506,0.012624672
2.95,0.012825981,0.012379879,0.01260293
2.9625,0.012629503,0.012481339,0.012555421
2.975,0.012328344,0.01241531,0.012371827
2.9875,0.013062721,0.012916167,0.012989444
3,0.013386426,0.012877516,0.013131971
3.0125,0.01343474,0.01312875,0.013281745
3.025,0.012998302,0.012977366,0.012987834
3.0375,0.012848528,0.013315565,0.013082046
3.05,0.01271969,0.013437961,0.013078825
3.0625,0.012679428,0.013410583,0.013045005
3.075,0.012523212,0.014074099,0.013298655
3.0875,0.013415415,0.014019343,0.013717379
3.1,0.01316096,0.013995186,0.013578073
3.1125,0.013206053,0.014334996,0.013770525
3.125,0.012735794,0.013890505,0.01331315
3.1375,0.012531264,0.013014407,0.012772835
3.15,0.012412089,0.012906505,0.012659297
3.1625,0.012972534,0.012534485,0.01275351
3.175,0.013405752,0.013091709,0.013248731
3.1875,0.014259304,0.01366987,0.013964587
3.2,0.01383897,0.014006459,0.013922714
3.2125,0.013674701,0.01472151,0.014198106
3.225,0.013605451,0.014587841,0.014096646
3.2375,0.013689196,0.014465444,0.01407732
3.25,0.014083762,0.014515369,0.014299566
3.2625,0.013929156,0.014734394,0.014331775
3.275,0.015080646,0.014560462,0.014820554
3.2875,0.014579788,0.014769824,0.014674806
3.3,0.014888999,0.014911546,0.014900273
3.3125,0.013829307,0.015009785,0.014419546
3.325,0.013492718,0.014752109,0.014122413
3.3375,0.013212495,0.014182001,0.013697248
3.35,0.013392868,0.013822865,0.013607867
3.3625,0.01282437,0.012743847,0.012784109
3.375,0.013270472,0.012159244,0.012714858
3.3875,0.012846917,0.012059395,0.012453156
3.4,0.013082046,0.012099657,0.012590852
3.4125,0.012565084,0.01221239,0.012388737
3.425,0.012479729,0.012511938,0.012495834
3.4375,0.012684259,0.01302729,0.012855775
3.45,0.013483055,0.013714963,0.013599009
3.4625,0.012966092,0.013370322,0.013168207
3.475,0.013557136,0.012784109,0.013170623
3.4875,0.013487886,0.012503886,0.012995886
3.5,0.013104593,0.011682544,0.012393568
3.5125,0.012682649,0.011540822,0.012111735
3.525,0.012635945,0.011300861,0.011968403
3.5375,0.012395984,0.011334681,0.011865333
3.55,0.012734184,0.011518275,0.01212623
3.5625,0.012052953,0.011869359,0.011961156
3.575,0.011663218,0.012423362,0.01204329
3.5875,0.011561758,0.012908115,0.012234937
3.6,0.012589241,0.01302729,0.012808266
3.6125,0.013444403,0.012189843,0.012817123
3.625,0.013476613,0.01241531,0.012945961
3.6375,0.013924325,0.012070668,0.012997497
3.65,0.013647323,0.012492613,0.013069968
3.6625,0.014252862,0.01261984,0.013436351
3.675,0.013541032,0.013819644,0.013680338
3.6875,0.013003133,0.014438066,0.0137206
3.7,0.012563473,0.014502485,0.013532979
3.7125,0.013111035,0.014779487,0.013945261
3.725,0.012695532,0.014444508,0.01357002
3.7375,0.012969313,0.014847127,0.01390822
3.75,0.013268861,0.014525032,0.013896947
3.7625,0.013679533,0.01455241,0.014115971
3.775,0.0142126,0.013930767,0.014071683
3.7875,0.014998512,0.013779382,0.014388947
3.8,0.014784319,0.013362269,0.014073294
3.8125,0.014758551,0.013826086,0.014292318
3.825,0.014124024,0.013529759,0.013826891
3.8375,0.013584515,0.013656986,0.01362075
3.85,0.013687585,0.013982302,0.013834944
3.8625,0.013871179,0.014096646,0.013983912
3.875,0.013871179,0.013987133,0.013929156
3.8875,0.013323618,0.014272187,0.013797903
3.9,0.012497444,0.014597503,0.013547474
3.9125,0.012300966,0.01489061,0.013595788
3.925,0.012982197,0.014853569,0.013917883
3.9375,0.013080436,0.01479076,0.013935598
3.95,0.013012796,0.014132076,0.013572436
3.9625,0.012582799,0.013415415,0.012999107
3.975,0.01316096,0.012442688,0.012801824
3.9875,0.013133582,0.012072279,0.01260293
4,0.013719795,0.011714753,0.012717274
4.0125,0.014262525,0.011647113,0.012954819
4.025,0.014534695,0.011647113,0.013090904
4.0375,0.014333385,0.012428194,0.01338079
4.05,0.014206158,0.012714858,0.013460508
4.0625,0.013193169,0.012487781,0.012840475
4.075,0.012869464,0.011985313,0.012427388
4.0875,0.012806655,0.011362059,0.012084357
4.1,0.012850138,0.01102547,0.011937804
4.1125,0.012843696,0.011247715,0.012045706
4.125,0.013386426,0.011833928,0.012610177
4.1375,0.013711742,0.011862917,0.01278733
4.15,0.013835749,0.012458793,0.013147271
4.1625,0.013476613,0.012756731,0.013116672
4.175,0.012470066,0.013291408,0.012880737
4.1875,0.012529654,0.013711742,0.013120698
4.2,0.012478118,0.013743952,0.013111035
4.2125,0.012869464,0.013165791,0.013017627
4.225,0.012954819,0.012768004,0.012861411
4.2375,0.012987029,0.01299347,0.012990249
4.25,0.013690806,0.013550695,0.01362075
4.2625,0.014061215,0.013829307,0.013945261
4.275,0.013644102,0.01390661,0.013775356
4.2875,0.013241484,0.013251146,0.013246315
4.3,0.013157739,0.013375153,0.013266446
4.3125,0.013647323,0.013528148,0.013587736
4.325,0.01387279,0.013882452,0.013877621
4.3375,0.014481549,0.013901778,0.014191664
4.35,0.014251251,0.01424642,0.014248836
4.3625,0.014127245,0.0137053,0.013916272
4.375,0.014070878,0.014727952,0.014399415
4.3875,0.0143817,0.015085477,0.014733589
4.4,0.013795487,0.015257798,0.014526643
4.4125,0.013553916,0.015447834,0.014500875
4.425,0.012064226,0.015285176,0.013674701
4.4375,0.011727637,0.014887389,0.013307513
4.45,0.011663218,0.014164286,0.012913752
4.4625,0.011859696,0.013328449,0.012594072
4.475,0.012147971,0.013189948,0.01266896
4.4875,0.01217696,0.013747173,0.012962066
4.5,0.012795382,0.013381595,0.013088488
4.5125,0.012998302,0.012903284,0.012950793
4.525,0.012943546,0.012863022,0.012903284
4.5375,0.01248295,0.013148076,0.012815513
4.55,0.012811487,0.013119087,0.012965287
4.5625,0.012645608,0.012882348,0.012763978
4.575,0.013016017,0.012547369,0.012781693
4.5875,0.012684259,0.012141529,0.012412894
4.6,0.013231821,0.011755015,0.012493418
4.6125,0.012975755,0.012275198,0.012625477
4.625,0.014194885,0.01228003,0.013237457
4.6375,0.013995186,0.012149581,0.013072384
4.65,0.014533084,0.011714753,0.013123919
4.6625,0.013932377,0.01187419,0.012903284
4.675,0.013648934,0.011548874,0.012598904
4.6875,0.012568305,0.011611683,0.012089994
4.7,0.011740521,0.012027185,0.011883853
4.7125,0.011323408,0.01265205,0.011987729
4.725,0.012251041,0.013352606,0.012801824
4.7375,0.012640776,0.013655376,0.013148076
4.75,0.013618335,0.013191559,0.013404947
4.7625,0.013349385,0.012982197,0.013165791
4.775,0.013877621,0.012911336,0.013394479
4.7875,0.013243094,0.012668154,0.012955624
4.8,0.013115866,0.013003133,0.0130595
4.8125,0.011996586,0.013592567,0.012794577
4.825,0.012887179,0.013727847,0.013307513
4.8375,0.013313955,0.013492718,0.013403336
4.85,0.013318786,0.01394204,0.013630413
4.8625,0.013446014,0.013491107,0.013468561
4.875,0.013156128,0.013917883,0.013537006
4.8875,0.012829202,0.013189948,0.013009575
4.9,0.011895126,0.013589346,0.012742236
4.9125,0.012444298,0.01360384,0.013024069
4.925,0.012539316,0.014251251,0.013395284
4.9375,0.013822865,0.013900168,0.013861516
4.95,0.013866348,0.014133687,0.014000017
4.9625,0.014017732,0.014769824,0.014393778
4.975,0.013550695,0.015380194,0.014465444
4.9875,0.013312344,0.01482297,0.014067657
5,0.013202832,0.014241588,0.01372221
5.0125,0.01353459,0.013711742,0.013623166
5.025,0.013288187,0.014198106,0.013743146
5.0375,0.014075709,0.01400807,0.01404189
5.05,0.013692416,0.013813202,0.013752809
5.0625,0.013930767,0.01278733,0.013359048
5.075,0.013858295,0.012389542,0.013123919
5.0875,0.013876011,0.012747068,0.013311539
5.1,0.013803539,0.013476613,0.013640076
5.1125,0.013933988,0.014149791,0.01404189
5.125,0.0132286,0.013681143,0.013454871
5.1375,0.01353459,0.014059605,0.013797097
5.15,0.013336501,0.01397425,0.013655376
5.1625,0.013740731,0.013621556,0.013681143
5.175,0.013558747,0.013164181,0.013361464
5.1875,0.013177065,0.01285658,0.013016822
5.2,0.013349385,0.01275673,0.013053058
5.2125,0.013877621,0.013096541,0.013487081
5.225,0.013913052,0.012863022,0.013388037
5.2375,0.013521706,0.012624672,0.013073189
5.25,0.01289201,0.011357228,0.012124619
5.2625,0.012122203,0.011209064,0.011665634
5.275,0.012848528,0.011201012,0.01202477
5.2875,0.013293019,0.011642282,0.01246765
5.3,0.013871179,0.011793666,0.012832423
5.3125,0.013346164,0.012399205,0.012872685
5.325,0.013692416,0.012784109,0.013238263
5.3375,0.013206053,0.01234928,0.012777667
5.35,0.01360223,0.012503886,0.013053058
5.3625,0.013069163,0.012249431,0.012659297
5.375,0.01350077,0.012334786,0.012917778
5.3875,0.013268862,0.012317071,0.012792966
5.4,0.013231821,0.012674596,0.012953208
5.4125,0.013462119,0.013051448,0.013256783
5.425,0.012796992,0.013848633,0.013322812
5.4375,0.012070668,0.013821255,0.012945961
5.45,0.011684154,0.014120803,0.012902479
5.4625,0.011830707,0.014574957,0.013202832
5.475,0.012260704,0.014537916,0.01339931
5.4875,0.0128904,0.014132076,0.013511238
5.5,0.013067552,0.014159454,0.013613503
5.5125,0.013241484,0.01418039,0.013710937
5.525,0.013785824,0.01472312,0.014254472
5.5375,0.013446014,0.014671585,0.0140588
5.55,0.013420246,0.015017837,0.014219042
5.5625,0.013251146,0.014119192,0.013685169
5.575,0.013333281,0.013876011,0.013604646
5.5875,0.01333167,0.013310734,0.013321202
5.6,0.012920999,0.013420246,0.013170623
5.6125,0.013293019,0.012421752,0.012857385
5.625,0.012813097,0.012987028,0.012900063
5.6375,0.012869464,0.013101372,0.012985418
5.65,0.01268748,0.013586125,0.013136803
5.6625,0.013183506,0.013386426,0.013284966
5.675,0.013370322,0.01309332,0.013231821
5.6875,0.014380089,0.012689091,0.01353459
5.7,0.014085372,0.012460403,0.013272888
5.7125,0.014534695,0.012196285,0.01336549
5.725,0.013818033,0.01245074,0.013134387
5.7375,0.013914662,0.012555421,0.013235042
5.75,0.012747068,0.012521601,0.012634334
5.7625,0.012473287,0.013072384,0.012772835
5.775,0.012672986,0.012903284,0.012788135
5.7875,0.013206053,0.012669765,0.012937909
5.8,0.013338112,0.012394374,0.012866243
5.8125,0.013070773,0.01265205,0.012861411
5.825,0.013148076,0.012629503,0.012888789
5.8375,0.012457182,0.012197896,0.012327539
5.85,0.012423362,0.012157634,0.012290498
5.8625,0.012233326,0.011882243,0.012057784
5.875,0.012434636,0.012040069,0.012237352
5.8875,0.012610177,0.012714858,0.012662518
5.9,0.012460403,0.012505496,0.01248295
5.9125,0.011830707,0.012866243,0.012348475
5.925,0.012460403,0.013038564,0.012749483
5.9375,0.012880737,0.013896947,0.013388842
5.95,0.013280135,0.013795487,0.013537811
5.9625,0.013718184,0.014579788,0.014148986
5.975,0.014916377,0.014027395,0.014471886
5.9875,0.014431625,0.013774551,0.014103088
6,0.014217431,0.014014511,0.014115971
6.0125,0.014241588,0.014705405,0.014473497
6.025,0.014496043,0.014942145,0.014719094
6.0375,0.013425078,0.014661922,0.0140435
6.05,0.014006459,0.013943651,0.013975055
6.0625,0.013608672,0.013909831,0.013759251
6.075,0.01414657,0.014070878,0.014108724
6.0875,0.014244809,0.013793876,0.014019343
6.1,0.014491212,0.014323723,0.014407467
6.1125,0.014531474,0.01424642,0.014388947
6.125,0.014037058,0.014528253,0.014282656
6.1375,0.013491107,0.014185222,0.013838164
6.15,0.012681038,0.014592672,0.013636855
6.1625,0.012325123,0.014140129,0.013232626
6.175,0.012336396,0.013777772,0.013057084
6.1875,0.013157739,0.013687585,0.013422662
6.2,0.013698858,0.0135362,0.013617529
6.2125,0.014251251,0.013758446,0.014004849
6.225,0.014494433,0.013811592,0.014153012
6.2375,0.014331775,0.013233431,0.013782603
6.25,0.013576462,0.012519991,0.013048227
6.2625,0.01360384,0.012265536,0.012934688
6.275,0.012808266,0.012615009,0.012711637
6.2875,0.013054668,0.012835644,0.012945156
6.3,0.01336388,0.012521601,0.01294274
6.3125,0.013078825,0.012131866,0.012605346
6.325,0.013038564,0.012526433,0.012782498
6.3375,0.012835644,0.01204329,0.012439467
6.35,0.011885464,0.011895126,0.011890295
6.3625,0.012223663,0.012133477,0.01217857
6.375,0.012122203,0.012532875,0.012327539
6.3875,0.011535991,0.012257483,0.011896737
6.4,0.011453856,0.011764678,0.011609267
6.4125,0.012342839,0.011442583,0.011892711
6.425,0.012711637,0.011165581,0.011938609
6.4375,0.013323618,0.011302472,0.012313045
6.45,0.013339722,0.011170413,0.012255068
6.4625,0.013473392,0.011800108,0.01263675
6.475,0.013133582,0.012278419,0.012706001
6.4875,0.013288187,0.013376763,0.013332475
6.5,0.013283356,0.012674596,0.012978976
6.5125,0.01275351,0.013188338,0.012970924
6.525,0.012800213,0.012953208,0.012876711
6.5375,0.012339618,0.013964587,0.013152102
6.55,0.012378269,0.014309228,0.013343749
6.5625,0.012758341,0.014760161,0.013759251
6.575,0.013367101,0.014649039,0.01400807
6.5875,0.012893621,0.01360223,0.013247925
6.6,0.013305902,0.013383205,0.013344554
6.6125,0.013542642,0.013618335,0.013580488
6.625,0.014660312,0.014193274,0.014426793
6.6375,0.013909831,0.014125634,0.014017732
6.65,0.014049942,0.014537916,0.014293929
6.6625,0.013929156,0.014528253,0.014228705
6.675,0.013495938,0.014705405,0.014100672
6.6875,0.012753509,0.014544358,0.013648934
6.7,0.013312344,0.014797202,0.014054773
6.7125,0.013057889,0.014660312,0.013859101
6.725,0.013761667,0.014098256,0.013929962
6.7375,0.01451859,0.013996796,0.014257693
6.75,0.015191769,0.013740731,0.01446625
6.7625,0.014668364,0.014157844,0.014413104
6.775,0.013991965,0.013631219,0.013811592
6.7875,0.012861411,0.013639271,0.013250341
6.8,0.01289201,0.01350238,0.013197195
6.8125,0.012500665,0.013173844,0.012837254
6.825,0.013064331,0.013497549,0.01328094
6.8375,0.013576462,0.013222158,0.01339931
6.85,0.014011291,0.013863127,0.013937209
6.8625,0.014001628,0.013159349,0.013580488
6.875,0.013660207,0.013371932,0.013516069
6.8875,0.013078826,0.013684364,0.013381595
6.9,0.012101267,0.013853464,0.012977366
6.9125,0.01170348,0.013368711,0.012536095
6.925,0.011366891,0.012598904,0.011982897
6.9375,0.011932167,0.012352501,0.012142334
6.95,0.012022354,0.011758236,0.011890295
6.9625,0.012879127,0.012634334,0.012756731
6.975,0.0137053,0.013241483,0.013473392
6.9875,0.014521811,0.013529758,0.014025785
7,0.013729457,0.013544253,0.013636855
7.0125,0.013980691,0.013410583,0.013695637
7.025,0.013357438,0.012837254,0.013097346
7.0375,0.013590957,0.013188338,0.013389647
7.05,0.013690806,0.012879127,0.013284966
7.0625,0.013515264,0.01268748,0.013101372
7.075,0.013442793,0.012817929,0.013130361
7.0875,0.013294629,0.013503991,0.01339931
7.1,0.013898557,0.013214106,0.013556331
7.1125,0.013658597,0.012830812,0.013244704
7.125,0.012848528,0.012711637,0.012780082
7.1375,0.01309332,0.012705195,0.012899258
7.15,0.013323618,0.012439467,0.012881542
7.1625,0.013615114,0.012613398,0.013114256
7.175,0.014161065,0.013136803,0.013648934
7.1875,0.014069268,0.013760056,0.013914662
7.2,0.013573241,0.013785824,0.013679533
7.2125,0.013152907,0.01390661,0.013529758
7.225,0.013407363,0.014016122,0.013711742
7.2375,0.013341333,0.014455782,0.013898557
7.25,0.013006354,0.014045111,0.013525732
7.2625,0.012138308,0.013750394,0.012944351
7.275,0.01221239,0.013120698,0.012666544
7.2875,0.012030406,0.012404036,0.012217221
7.3,0.01241692,0.012098046,0.012257483
7.3125,0.012603735,0.011821045,0.01221239
7.325,0.013371932,0.012798603,0.013085267
7.3375,0.012515159,0.013259199,0.012887179
7.35,0.012689091,0.014555631,0.013622361
7.3625,0.012239768,0.014257693,0.013248731
7.375,0.012452351,0.014061215,0.013256783
7.3875,0.012371827,0.0130595,0.012715663
7.4,0.012840475,0.012782498,0.012811487
7.4125,0.013075605,0.012252652,0.012664128
7.425,0.013758446,0.012503886,0.013131166
7.4375,0.013832528,0.012296135,0.013064331
7.45,0.013326839,0.012172128,0.012749483
7.4625,0.013131971,0.012748678,0.012940325
7.475,0.013231821,0.013173844,0.013202832
7.4875,0.013210884,0.013243094,0.013226989
7.5,0.012608567,0.012777667,0.012693117
7.5125,0.012194675,0.013452456,0.012823565
7.525,0.013102983,0.013561968,0.013332475
7.5375,0.013723016,0.013954924,0.01383897
7.55,0.014156233,0.013476613,0.013816423
7.5625,0.013987133,0.012830812,0.013408973
7.575,0.013756835,0.012503886,0.013130361
7.5875,0.013566799,0.011841981,0.01270439
7.6,0.012743847,0.012241378,0.012492613
7.6125,0.012597293,0.012930662,0.012763978
7.625,0.012249431,0.013721405,0.012985418
7.6375,0.012418531,0.012846917,0.012632724
7.65,0.012842086,0.012494223,0.012668154
7.6625,0.013708521,0.012695533,0.013202027
7.675,0.013499159,0.012877516,0.013188338
7.6875,0.013892115,0.013444403,0.013668259
7.7,0.013528148,0.014027395,0.013777772
7.7125,0.013685975,0.014099867,0.013892921
7.725,0.013357438,0.013648934,0.013503186
7.7375,0.013555526,0.013793876,0.013674701
7.75,0.013644102,0.013863127,0.013753615
7.7625,0.014169117,0.014080541,0.014124829
7.775,0.014436456,0.014323723,0.014380089
7.7875,0.014407467,0.014191664,0.014299566
7.8,0.014360764,0.014244809,0.014302786
7.8125,0.01434949,0.014661922,0.014505706
7.825,0.015037163,0.014943755,0.014990459
7.8375,0.014235147,0.015475212,0.014855179
7.85,0.014183611,0.015380194,0.014781903
7.8625,0.013479834,0.014963081,0.014221458
7.875,0.013254367,0.014434845,0.013844606
7.8875,0.012605346,0.014020953,0.01331315
7.9,0.012545758,0.014199716,0.013372737
7.9125,0.012368606,0.013647323,0.013007965
7.925,0.012837254,0.013083657,0.012960456
7.9375,0.012772835,0.012866243,0.012819539
7.95,0.013186727,0.01350238,0.013344554
7.9625,0.01329624,0.013943651,0.013619945
7.975,0.013666649,0.014257693,0.013962171
7.9875,0.013505601,0.013695637,0.013600619
8,0.013523317,0.013447624,0.01348547
8.0125,0.013169012,0.012901673,0.013035343
8.025,0.013845412,0.011796887,0.01282115
8.0375,0.013437961,0.011178465,0.012308213
8.05,0.013410583,0.011564979,0.012487781
8.0625,0.013360659,0.011888685,0.012624672
8.075,0.013673091,0.012817928,0.01324551
8.0875,0.013218937,0.01285658,0.013037758
8.1,0.012030406,0.013215716,0.012623061
8.1125,0.011336292,0.012624672,0.011980482
8.125,0.011305693,0.012175349,0.011740521
8.1375,0.011370112,0.011724416,0.011547264
8.15,0.011610072,0.011854865,0.011732468
8.1625,0.012183402,0.011639061,0.011911231
8.175,0.011579473,0.011985313,0.011782393
8.1875,0.011750184,0.011521496,0.01163584
8.2,0.011651945,0.011830707,0.011741326
8.2125,0.012713248,0.01245074,0.012581994
8.225,0.012531264,0.012185012,0.012358138
8.2375,0.012597293,0.012292914,0.012445104
8.25,0.012505496,0.012323513,0.012414505
8.2625,0.013212495,0.01275673,0.012984613
8.275,0.013111035,0.012631114,0.012871074
8.2875,0.013384816,0.012730963,0.013057889
8.3,0.012677817,0.012917778,0.012797798
8.3125,0.012964482,0.012911336,0.012937909
8.325,0.012207558,0.013080436,0.012643997
8.3375,0.012534485,0.012879127,0.012706806
8.35,0.012278419,0.012888789,0.012583604
8.3625,0.013009575,0.013102983,0.013056279
8.375,0.013711742,0.013780993,0.013746367
8.3875,0.01472151,0.014262525,0.014492017
8.4,0.01475533,0.014607166,0.014681248
8.4125,0.014742446,0.01563626,0.015189353
8.425,0.014156233,0.015644312,0.014900273
8.4375,0.013961366,0.015567009,0.014764188
8.45,0.013969418,0.014895441,0.01443243
8.4625,0.014033837,0.014914767,0.014474302
8.475,0.014210989,0.013640881,0.013925935
