Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
0.925,0.021847861,0.022077837,0.023059905,0.022220847,0.021933217,0.022227933
0.9375,0.020305348,0.020654822,0.021640432,0.020572365,0.020953404,0.020825274
0.95,0.018853344,0.019726866,0.02049313,0.019006661,0.020105972,0.019637195
0.9625,0.017688327,0.018716132,0.01901729,0.0180378,0.018869127,0.018465735
0.975,0.016490777,0.01762423,0.017376216,0.017125949,0.017324359,0.017188306
0.9875,0.015489706,0.016198315,0.01570551,0.016151933,0.015984444,0.015905982
1,0.014258981,0.015118653,0.014415519,0.015043927,0.014542747,0.014675965
1.0125,0.012869141,0.013771973,0.013236329,0.013967485,0.013066908,0.013382367
1.025,0.011081514,0.012259415,0.011899635,0.01261533,0.011583016,0.011887782
1.0375,0.010064982,0.010628971,0.010915313,0.011135948,0.01020155,0.010589353
1.05,0.00931289,0.009529016,0.009355407,0.009930347,0.009524185,0.009530369
1.0625,0.00832728,0.008237415,0.007681479,0.008975979,0.008133379,0.008271106
1.075,0.007556506,0.00711427,0.006090008,0.007745576,0.007377744,0.007176821
1.0875,0.006681052,0.00602881,0.005193618,0.006169565,0.006600529,0.006134715
1.1,0.005701561,0.005163663,0.004236029,0.005084427,0.005524409,0.005142018
1.1125,0.004889882,0.004360036,0.003559952,0.003978353,0.004617068,0.004281058
1.125,0.003873995,0.003597315,0.002997252,0.002985012,0.003374747,0.003365664
1.1375,0.002965687,0.003046533,0.002702857,0.002013252,0.002179131,0.002581492
1.15,0.001925642,0.002300238,0.001846085,0.000842114,0.001310118,0.00164484
1.1625,0.001065648,0.001245699,0.001325579,0.00015412,0.000657876,0.000889785
1.175,0.000505847,-0.000121272,0.000455601,-0.00054837,0.000429833,0.000144328
1.1875,-0.000520025,-0.001363914,-0.000578002,-0.00116808,-0.000649185,-0.000855841
1.2,-0.001702758,-0.002497688,-0.001806472,-0.00192758,-0.001548474,-0.001896595
1.2125,-0.002835888,-0.003294873,-0.002827191,-0.002793049,-0.002513471,-0.002852895
1.225,-0.003749671,-0.004298521,-0.003155084,-0.003351884,-0.003519051,-0.003614842
1.2375,-0.004468909,-0.004348768,-0.0036772,-0.004340072,-0.004420595,-0.004251109
1.25,-0.005142732,-0.005240327,-0.004290469,-0.005131137,-0.005361113,-0.005033155
1.2625,-0.005781446,-0.005484475,-0.005171399,-0.006027205,-0.006471696,-0.005787244
1.275,-0.006659799,-0.006285203,-0.005708331,-0.006679125,-0.007147451,-0.006495982
1.2875,-0.006994456,-0.006771244,-0.006462355,-0.006909101,-0.007785199,-0.006984471
1.3,-0.007788098,-0.007533321,-0.007461816,-0.007221533,-0.008284769,-0.007657907
1.3125,-0.008509591,-0.008290244,-0.008472228,-0.007220889,-0.008642616,-0.008227114
1.325,-0.009239458,-0.008999175,-0.00915056,-0.008123721,-0.008577231,-0.008818029
1.3375,-0.009523546,-0.009781544,-0.00984403,-0.008907056,-0.008578519,-0.009326939
1.35,-0.009835012,-0.010281435,-0.010557793,-0.009299046,-0.009047489,-0.009804155
1.3625,-0.010353584,-0.010625111,-0.01105865,-0.009791529,-0.009987363,-0.010363247
1.375,-0.01085412,-0.010967497,-0.011143361,-0.010347787,-0.010926591,-0.010847871
1.3875,-0.01129539,-0.011099234,-0.011237413,-0.010973295,-0.011380745,-0.011197216
1.4,-0.011693177,-0.011566272,-0.011793993,-0.011732151,-0.011758563,-0.011708831
1.4125,-0.012066485,-0.011999168,-0.011972434,-0.012446235,-0.011965348,-0.012089934
1.425,-0.012410483,-0.012378595,-0.01203492,-0.012842412,-0.012396311,-0.012412544
1.4375,-0.013034703,-0.012864315,-0.012416603,-0.013159032,-0.012815356,-0.012858002
1.45,-0.013557463,-0.013410266,-0.013029227,-0.013356798,-0.013323622,-0.013335475
1.4625,-0.013927872,-0.013703372,-0.013782285,-0.013276918,-0.013813529,-0.013700795
1.475,-0.014043826,-0.014097938,-0.014135623,-0.013899206,-0.014124028,-0.014060124
1.4875,-0.014461261,-0.014659672,-0.014508287,-0.014793663,-0.014697679,-0.014624113
1.5,-0.014977258,-0.015004636,-0.014777237,-0.015650758,-0.015262956,-0.015134569
1.5125,-0.015478437,-0.015448483,-0.015106418,-0.015911655,-0.015904569,-0.015569912
1.525,-0.015759948,-0.015531261,-0.01511447,-0.016178672,-0.016200896,-0.015757049
1.5375,-0.015710024,-0.01576639,-0.015306117,-0.016363876,-0.016597073,-0.015948696
1.55,-0.015898449,-0.015844337,-0.015895228,-0.016440535,-0.016545538,-0.016124818
1.5625,-0.016263705,-0.016274334,-0.016374183,-0.016574849,-0.016423142,-0.016382043
1.575,-0.016941393,-0.016044358,-0.016678241,-0.016706907,-0.016608991,-0.016595978
1.5875,-0.016892756,-0.016441179,-0.016993894,-0.017266064,-0.016909183,-0.016900615
1.6,-0.016890824,-0.016717859,-0.017178777,-0.017500549,-0.017058635,-0.017069329
1.6125,-0.016885026,-0.01720229,-0.017228057,-0.017516654,-0.017161061,-0.017198618
1.625,-0.0175421,-0.01748831,-0.017275727,-0.01785421,-0.017564968,-0.017545063
1.6375,-0.017720862,-0.01790188,-0.017151399,-0.017708301,-0.017904457,-0.01767738
1.65,-0.017869992,-0.018034583,-0.017281847,-0.017549508,-0.018239435,-0.017795073
1.6625,-0.018081609,-0.018015901,-0.017611994,-0.017742765,-0.018277442,-0.017945942
1.675,-0.018269068,-0.018261982,-0.018048755,-0.018355712,-0.018195952,-0.018226294
